Season,Date,HomeTeam,AwayTeam,FTR,odds_source,market_mode,match,actual,model_pick,market_pick,model_confidence,market_confidence,model_market_disagree,model_home_prob,market_home_prob,model_vs_market_home_edge,model_draw_prob,market_draw_prob,model_vs_market_draw_edge,model_away_prob,market_away_prob,model_vs_market_away_edge,max_abs_edge,model_correct,market_correct,model_log_loss,market_log_loss,log_loss_difference_model_minus_market,edge_correct
2425,2024-11-23,Arsenal,Nott'm Forest,H,average closing odds,benchmark,Arsenal vs Nott'm Forest,home_win,away_win,home_win,0.59436816,0.6830125728555273,True,0.25031063,0.6830125728555273,-0.43270194324928035,0.1553212,0.20274689004764074,-0.047425694326014456,0.59436816,0.11424053709683198,0.4801276226741336,0.4801276226741336,False,True,1.3850526,0.3812420113003567,1.003810550459592,False
2425,2024-12-04,Man City,Nott'm Forest,H,average closing odds,benchmark,Man City vs Nott'm Forest,home_win,away_win,home_win,0.552123,0.7270769842321452,True,0.24700913,0.7270769842321452,-0.4800678559000071,0.20086785,0.17016695375645952,0.03070089285170241,0.552123,0.10275606201139525,0.44936694814714356,0.4800678559000071,False,True,1.39833,0.3187229140258032,1.079607059195022,False
2425,2024-11-23,Leicester,Chelsea,A,average closing odds,benchmark,Leicester vs Chelsea,away_win,home_win,away_win,0.5777072,0.6625027980325622,True,0.5777072,0.1390201240444595,0.438687047395665,0.15883358,0.19847707792297833,-0.039643499694027834,0.26345924,0.6625027980325622,-0.3990435626027984,0.438687047395665,False,True,1.3338566,0.4117304976853016,0.9221260849563,False
2425,2024-11-30,West Ham,Arsenal,A,average closing odds,benchmark,West Ham vs Arsenal,away_win,home_win,away_win,0.48231757,0.6681624896158529,True,0.48231757,0.1305500658136809,0.3517675010579622,0.26759642,0.20128744457046616,0.06630897905547989,0.250086,0.6681624896158529,-0.418076480113442,0.418076480113442,False,True,1.3859503,0.4032238870975483,0.9827264398220074,False
2324,2024-04-07,Tottenham,Nott'm Forest,H,average closing odds,benchmark,Tottenham vs Nott'm Forest,home_win,draw,home_win,0.5031294,0.6708250831520732,True,0.29192048,0.6708250831520732,-0.378904600039738,0.5031294,0.18271997502999324,0.32040944763464907,0.20495018,0.14645494181793353,0.05849524181205609,0.378904600039738,False,True,1.2312739,0.39924685684000166,0.8320270327016244,False
2324,2024-04-24,Man United,Sheffield United,H,average closing odds,benchmark,Man United vs Sheffield United,home_win,draw,home_win,0.46774516,0.7304812607376927,True,0.35824326,0.7304812607376927,-0.37223800393036544,0.46774516,0.1555984474091671,0.312146707686887,0.17401163,0.11392029185314018,0.06009134094696206,0.37223800393036544,False,True,1.026543,0.31405170077244693,0.7124913204296405,False
2425,2024-08-24,Southampton,Nott'm Forest,A,average closing odds,benchmark,Southampton vs Nott'm Forest,away_win,away_win,home_win,0.66954833,0.4074188181650133,True,0.21254517,0.4074188181650133,-0.19487364678497027,0.11790651,0.2762955203647791,-0.15838900953485358,0.66954833,0.3162856614702077,0.3532626712209849,0.3532626712209849,True,False,0.40115193,1.1511094817555787,-0.749957556430185,True
2425,2025-01-14,Chelsea,Bournemouth,D,average closing odds,benchmark,Chelsea vs Bournemouth,draw,away_win,home_win,0.46801582,0.6272076804637261,True,0.2764371,0.6272076804637261,-0.35077057671540457,0.25554708,0.20070645774839233,0.054840618715307016,0.46801582,0.17208586178788152,0.2959299580000976,0.35077057671540457,False,False,1.3643486,1.6059118475719627,-0.241563197593325,False
2425,2025-02-26,Nott'm Forest,Arsenal,D,average closing odds,benchmark,Nott'm Forest vs Arsenal,draw,home_win,away_win,0.57199794,0.4948173615843921,True,0.57199794,0.22693751335076134,0.3450604271895524,0.14485279,0.27824512506484655,-0.1333923378086057,0.28314924,0.4948173615843921,-0.21166811918326905,0.3450604271895524,False,False,1.9320374,1.2792528089625415,0.6527845445530835,False
2324,2024-04-13,Bournemouth,Man United,D,average closing odds,benchmark,Bournemouth vs Man United,draw,home_win,home_win,0.7460091,0.4025871972279495,False,0.7460091,0.4025871972279495,0.34342191417646944,0.13265839,0.24236357717249354,-0.10970518498156032,0.12133246,0.35504922559955693,-0.23371676644781209,0.34342191417646944,False,False,2.019978,1.4173162952664038,0.6026617511508325,False
2425,2024-12-21,Aston Villa,Man City,H,average closing odds,benchmark,Aston Villa vs Man City,home_win,home_win,away_win,0.6400382,0.43712392327752625,True,0.6400382,0.29915668499305703,0.34088150727912925,0.16569893,0.26371939172941666,-0.09802046110826951,0.19426285,0.43712392327752625,-0.24286107597318207,0.34088150727912925,True,False,0.44622743,1.206787812770149,-0.7605603814728468,True
2425,2024-08-24,Brighton,Man United,H,average closing odds,benchmark,Brighton vs Man United,home_win,home_win,home_win,0.7361529,0.3991218189801645,False,0.7361529,0.3991218189801645,0.33703106836419583,0.1187928,0.2585708558446765,-0.13977805374926328,0.14505434,0.34230732517515894,-0.1972529848126101,0.33703106836419583,True,True,0.30631745,0.91848859796288,-0.6121711493468521,True
2425,2025-01-25,Man City,Chelsea,H,average closing odds,benchmark,Man City vs Chelsea,home_win,home_win,home_win,0.7455688,0.409880894506563,False,0.7455688,0.409880894506563,0.3356879173869001,0.087808326,0.25240034030140984,-0.16459201441468346,0.16662289,0.33771876519202726,-0.17109587316989439,0.3356879173869001,True,True,0.29360786,0.8918886626909367,-0.5982808018873326,True
2324,2024-05-11,Fulham,Man City,A,average closing odds,benchmark,Fulham vs Man City,away_win,away_win,away_win,0.4471217,0.7805739965274232,False,0.33061787,0.08626289449494434,0.2443549803658192,0.22226045,0.13316310897763253,0.08909733637873649,0.4471217,0.7805739965274232,-0.3334522869422334,0.3334522869422334,True,True,0.8049244,0.24772573695110073,0.5571986915118814,False
2425,2024-12-07,Brentford,Newcastle,H,average closing odds,benchmark,Brentford vs Newcastle,home_win,home_win,away_win,0.6570957,0.41271446439501375,True,0.6570957,0.32597447526792606,0.3311211954321472,0.16642898,0.2613110603370603,-0.09488207712554297,0.17647538,0.41271446439501375,-0.23623908850428194,0.3311211954321472,True,False,0.41992566,1.1209361974049312,-0.701010537509988,True
2425,2024-12-04,Aston Villa,Brentford,H,average closing odds,benchmark,Aston Villa vs Brentford,home_win,away_win,home_win,0.52512145,0.5692182202849787,True,0.29028624,0.5692182202849787,-0.27893197732309516,0.1845923,0.2340581003118282,-0.049465793697906074,0.52512145,0.19672367940319305,0.3283977710210013,0.3283977710210013,False,True,1.2368878,0.5634914029397248,0.6733964096747161,False
2425,2025-05-25,Southampton,Arsenal,A,average closing odds,benchmark,Southampton vs Arsenal,away_win,away_win,away_win,0.44078788,0.7681217993646051,False,0.35512227,0.08185441169699544,0.27326785650292523,0.20408982,0.15002378893839943,0.054066031446579815,0.44078788,0.7681217993646051,-0.3273339177518274,0.3273339177518274,True,True,0.8191915,0.26380696548633004,0.5553845499593792,False
2425,2025-03-15,Bournemouth,Brentford,A,average closing odds,benchmark,Bournemouth vs Brentford,away_win,away_win,home_win,0.5505733,0.5466559871846217,True,0.24012557,0.5466559871846217,-0.3065304204636592,0.20930116,0.22907488986784144,-0.019773731082021434,0.5505733,0.22426912294753706,0.32630416644684157,0.32630416644684157,True,False,0.5967952,1.4949085065505783,-0.8981133052490036,True
2425,2025-05-11,Newcastle,Chelsea,H,average closing odds,benchmark,Newcastle vs Chelsea,home_win,home_win,home_win,0.74792355,0.4279709375247178,False,0.74792355,0.4279709375247178,0.3199526154652419,0.13557534,0.2556413066814314,-0.12006596748331894,0.11650113,0.3163877557938508,-0.19988662563018122,0.3199526154652419,True,True,0.2904545,0.8486999886854832,-0.5582454818113988,True
2425,2025-02-01,Bournemouth,Liverpool,A,average closing odds,benchmark,Bournemouth vs Liverpool,away_win,home_win,away_win,0.48833346,0.5604216663476687,True,0.48833346,0.21248803757306284,0.2758454260957604,0.26083115,0.2270902960792686,0.03374085135305868,0.2508354,0.5604216663476687,-0.30958627744881917,0.30958627744881917,False,True,1.3829584,0.579065802976023,0.8038926091943872,False
2425,2025-04-02,Brighton,Aston Villa,A,average closing odds,benchmark,Brighton vs Aston Villa,away_win,home_win,home_win,0.7158092,0.40834160337031356,False,0.7158092,0.40834160337031356,0.3074676226657582,0.20273648,0.274957813157661,-0.07222133113346818,0.08145426,0.3167005834720254,-0.23524632133461237,0.3074676226657582,False,False,2.5077136,1.1497984830899335,1.3579150731997394,False
2324,2024-04-07,Sheffield United,Chelsea,D,average closing odds,benchmark,Sheffield United vs Chelsea,draw,home_win,away_win,0.45173028,0.6688493919550983,True,0.45173028,0.1459307764265669,0.3057995046880113,0.16850519,0.1852198316183349,-0.016714639815356397,0.37976453,0.6688493919550983,-0.28908486487265506,0.3057995046880113,False,False,1.7807887,1.68621188033051,0.09457677971892853,False
2425,2024-12-26,Man City,Everton,D,average closing odds,benchmark,Man City vs Everton,draw,home_win,home_win,0.41238934,0.7135929232454084,False,0.41238934,0.7135929232454084,-0.30120358522889834,0.20153311,0.17674944864119174,0.024783660308469513,0.38607752,0.10965762811339991,0.27641989511810644,0.30120358522889834,False,False,1.6018016,1.733022093637807,-0.13122045980296804,False
2425,2024-09-01,Chelsea,Crystal Palace,D,average closing odds,benchmark,Chelsea vs Crystal Palace,draw,away_win,home_win,0.4893087,0.5828481038550175,True,0.3386698,0.5828481038550175,-0.2441782971361912,0.17202151,0.22365101659552997,-0.05162950837867206,0.4893087,0.1935008795494525,0.2958078353171857,0.2958078353171857,False,False,1.7601358,1.497668403638404,0.26246736620565114,False
2425,2024-11-02,Bournemouth,Man City,H,average closing odds,benchmark,Bournemouth vs Man City,home_win,home_win,away_win,0.45087403,0.619509283027879,True,0.45087403,0.16470658468151156,0.2861674459085458,0.18517555,0.21578413229060953,-0.030608579326399016,0.36395043,0.619509283027879,-0.2555588516809857,0.2861674459085458,True,False,0.79656726,1.8035896627464005,-1.0070224015273759,True
2425,2025-02-23,Man City,Liverpool,A,average closing odds,benchmark,Man City vs Liverpool,away_win,home_win,away_win,0.5887951,0.4403830055952888,True,0.5887951,0.307146108997988,0.28164901648647855,0.16011053,0.25247088540672313,-0.09236035216926586,0.25109434,0.4403830055952888,-0.18928866431721264,0.28164901648647855,False,True,1.3819265,0.8201104634447258,0.5618160731153328,False
2425,2025-02-22,Southampton,Brighton,A,average closing odds,benchmark,Southampton vs Brighton,away_win,draw,away_win,0.377983,0.6171502815071459,True,0.2855228,0.1689042875703768,0.11661850119266948,0.377983,0.21394543092247728,0.1640375729322743,0.33649418,0.6171502815071459,-0.28065610392726614,0.28065610392726614,False,True,1.0891744,0.4826427166517445,0.6065316731874278,False
2425,2024-11-03,Tottenham,Aston Villa,H,average closing odds,benchmark,Tottenham vs Aston Villa,home_win,home_win,home_win,0.77530104,0.4950536255219278,False,0.77530104,0.4950536255219278,0.2802474136969748,0.14207725,0.23890647599814424,-0.09682922372935304,0.08262174,0.2660398984799279,-0.18341816016529933,0.2802474136969748,True,True,0.25450388,0.7030891878934599,-0.4485853119226194,True
2324,2024-05-04,Man City,Wolves,H,average closing odds,benchmark,Man City vs Wolves,home_win,home_win,home_win,0.60050094,0.8792067871226291,False,0.60050094,0.8792067871226291,-0.2787058458460788,0.27576637,0.07953350870352731,0.19623286397713674,0.1237327,0.04125970417384351,0.08247299677010334,0.2787058458460788,True,True,0.50999105,0.12873515626530038,0.3812558935012401,False
2425,2024-12-29,Fulham,Bournemouth,D,average closing odds,benchmark,Fulham vs Bournemouth,draw,away_win,home_win,0.580719,0.4177415895581838,True,0.22767575,0.4177415895581838,-0.19006583870655264,0.19160528,0.2801182670506771,-0.08851298224061088,0.580719,0.30214014339113915,0.27857885074948585,0.27857885074948585,False,False,1.6523179,1.2725433826673438,0.3797744989168237,False
2324,2024-04-21,Everton,Nott'm Forest,H,average closing odds,benchmark,Everton vs Nott'm Forest,home_win,away_win,home_win,0.56247145,0.4234476088206511,True,0.22218743,0.4234476088206511,-0.2012601791541319,0.21534112,0.2921659793382608,-0.07682485837993253,0.56247145,0.28438641184108815,0.27808503753406444,0.27808503753406444,False,True,1.504234,0.8593254825293958,0.6449084738075793,False
2425,2025-02-25,Crystal Palace,Aston Villa,H,average closing odds,benchmark,Crystal Palace vs Aston Villa,home_win,home_win,home_win,0.7005673,0.42543969325664743,False,0.7005673,0.42543969325664743,0.2751276118313958,0.15742335,0.27315162123864295,-0.115728274003917,0.14200939,0.3014086855047095,-0.1593992931239951,0.2751276118313958,True,True,0.35586482,0.8546320724903024,-0.4987672496257699,True
2324,2024-04-28,Nott'm Forest,Man City,A,average closing odds,benchmark,Nott'm Forest vs Man City,away_win,away_win,away_win,0.47238788,0.7472735274630143,False,0.20310436,0.09223819818251286,0.11086616370923366,0.3245078,0.16048827435447288,0.16401952837036538,0.47238788,0.7472735274630143,-0.27488564737611554,0.27488564737611554,True,True,0.7499549,0.29132399291660255,0.4586308863673025,False
2324,2024-04-13,Newcastle,Tottenham,H,average closing odds,benchmark,Newcastle vs Tottenham,home_win,home_win,away_win,0.6379438,0.39290279771923836,True,0.6379438,0.3646257024288387,0.2733181018352299,0.17565939,0.24247149985192293,-0.06681211154816621,0.18639678,0.39290279771923836,-0.20650602008938607,0.2733181018352299,True,False,0.4495051,1.0088839243543144,-0.5593788336408134,True
2324,2024-05-19,Sheffield United,Tottenham,A,average closing odds,benchmark,Sheffield United vs Tottenham,away_win,away_win,away_win,0.44124505,0.7139680114320002,False,0.3830666,0.12485191909756482,0.25821467550311267,0.17568839,0.16118006947043484,0.014508316493005102,0.44124505,0.7139680114320002,-0.2727229621937952,0.2727229621937952,True,True,0.8181549,0.33691711956215464,0.481237751901621,False
2425,2024-11-09,Brentford,Bournemouth,H,average closing odds,benchmark,Brentford vs Bournemouth,home_win,home_win,home_win,0.6397298,0.3698634393400345,False,0.6397298,0.3698634393400345,0.2698663585000839,0.15180695,0.26861590566594684,-0.11680895509679401,0.20846327,0.3615206549940187,-0.15305738850212874,0.2698663585000839,True,True,0.4467094,0.9946214243364828,-0.5479120298815268,True
2425,2024-12-26,Bournemouth,Crystal Palace,D,average closing odds,benchmark,Bournemouth vs Crystal Palace,draw,home_win,home_win,0.7291935,0.4606485871420444,False,0.7291935,0.4606485871420444,0.26854492148298614,0.14601639,0.2632277640811682,-0.1172113749496222,0.1247901,0.2761236487767874,-0.15133354653336395,0.26854492148298614,False,False,1.9240364,1.33473559846372,0.5893007851651253,False
2425,2025-01-26,Fulham,Man United,A,average closing odds,benchmark,Fulham vs Man United,away_win,home_win,home_win,0.66595095,0.40094646692628233,False,0.66595095,0.40094646692628233,0.26500448703413637,0.17082192,0.2785645511493648,-0.1077426311120952,0.16322711,0.3204889819243528,-0.1572618708232023,0.26500448703413637,False,False,1.8126128,1.1379073809834714,0.6747053910044436,False
2425,2024-10-19,Man United,Brentford,H,average closing odds,benchmark,Man United vs Brentford,home_win,away_win,home_win,0.40209466,0.5701789376900771,True,0.30630642,0.5701789376900771,-0.2638725159333327,0.29159898,0.22566801046750123,0.06593096519091551,0.40209466,0.2041530518424217,0.19794161034706195,0.2638725159333327,False,True,1.1831692,0.5618050416458613,0.6213642040740484,False
2425,2024-12-21,West Ham,Brighton,D,average closing odds,benchmark,West Ham vs Brighton,draw,home_win,away_win,0.609443,0.38974615393560236,True,0.609443,0.34612835331465047,0.26331465558503825,0.15568313,0.26412549274974706,-0.10844236272388341,0.23487392,0.38974615393560236,-0.15487223325650995,0.26331465558503825,False,False,1.8599325,1.3313309374546718,0.5286016043925572,False
2425,2024-11-10,Chelsea,Arsenal,D,average closing odds,benchmark,Chelsea vs Arsenal,draw,home_win,away_win,0.5771143,0.3988180119131343,True,0.5771143,0.3193194048872604,0.2577948791512833,0.15040863,0.28186258319960517,-0.131453957596883,0.27247706,0.3988180119131343,-0.12634095135672258,0.2577948791512833,False,False,1.8943995,1.2663356204285643,0.6280639033064821,False
2425,2024-12-26,Nott'm Forest,Tottenham,H,average closing odds,benchmark,Nott'm Forest vs Tottenham,home_win,home_win,home_win,0.7008749,0.44325991026753564,False,0.7008749,0.44325991026753564,0.25761501439219336,0.109132156,0.24486992485367703,-0.13573776907765317,0.18999296,0.3118701648787874,-0.12187720061105667,0.25761501439219336,True,True,0.35542583,0.8135989760881707,-0.45817314143240895,True
2425,2025-04-26,Southampton,Fulham,A,average closing odds,benchmark,Southampton vs Fulham,away_win,home_win,away_win,0.42010665,0.5797773270973884,True,0.42010665,0.18575390091469723,0.23435274848410648,0.25522092,0.23446877198791438,0.02075214785957402,0.32467246,0.5797773270973884,-0.2551048665413581,0.2551048665413581,False,True,1.1249384,0.5451111679549677,0.5798272008423345,False
2324,2024-04-27,Man United,Burnley,D,average closing odds,benchmark,Man United vs Burnley,draw,draw,home_win,0.44334683,0.6397822503940584,True,0.39186862,0.6397822503940584,-0.2479136292831423,0.44334683,0.18854093823007617,0.2548058899921986,0.16478455,0.17167681137586543,-0.006892260709056353,0.2548058899921986,True,False,0.8134029,1.6684401167346072,-0.8550372255755496,True
2324,2024-05-11,Tottenham,Burnley,H,average closing odds,benchmark,Tottenham vs Burnley,home_win,home_win,home_win,0.47550225,0.727502175303534,False,0.47550225,0.727502175303534,-0.25199992272479865,0.21286108,0.1536484594241064,0.059212616573246196,0.31163666,0.11884936527235952,0.19278729125039135,0.25199992272479865,True,True,0.74338365,0.3181382898330093,0.42524535617834325,False
2425,2024-12-29,West Ham,Liverpool,A,average closing odds,benchmark,West Ham vs Liverpool,away_win,away_win,away_win,0.44084993,0.692795304781896,False,0.33783817,0.1285023549192226,0.20933581799337506,0.22131191,0.17870234029888157,0.04260957164169307,0.44084993,0.692795304781896,-0.2519453747339071,0.2519453747339071,True,True,0.8190507,0.36702069891926703,0.4520300303554827,False
2324,2024-04-27,Everton,Brentford,H,average closing odds,benchmark,Everton vs Brentford,home_win,away_win,away_win,0.6328808,0.38390210354068344,False,0.18347594,0.3365902245832049,-0.15311428316360348,0.1836433,0.27950767187611164,-0.0958643755151421,0.6328808,0.38390210354068344,0.24897870338222916,0.24897870338222916,False,False,1.6956717,1.0888890392894388,0.6067826382999777,False
2425,2024-12-08,Fulham,Arsenal,D,average closing odds,benchmark,Fulham vs Arsenal,draw,home_win,away_win,0.42861927,0.5933146756391309,True,0.42861927,0.17999433980063523,0.24862492575570022,0.2217694,0.22669098456023395,-0.004921577168685798,0.34961137,0.5933146756391309,-0.2437033038835309,0.24862492575570022,False,False,1.5061171,1.484167490410138,0.02194961507387072,False
2425,2024-08-18,Chelsea,Man City,A,average closing odds,benchmark,Chelsea vs Man City,away_win,home_win,away_win,0.45717904,0.4852184687349905,True,0.45717904,0.26393751870749477,0.19324152100922581,0.30232507,0.25084401255751465,0.05148105734681274,0.2404959,0.4852184687349905,-0.2447225634548773,0.2447225634548773,False,True,1.4250522,0.723156038467269,0.7018961275178385,False
2425,2024-10-25,Leicester,Nott'm Forest,A,average closing odds,benchmark,Leicester vs Nott'm Forest,away_win,draw,away_win,0.52995497,0.39077062520935546,True,0.24312992,0.32344190262260847,-0.08031197868290357,0.52995497,0.2857874721680361,0.24416749771492896,0.22691517,0.39077062520935546,-0.16385545942738067,0.24416749771492896,False,True,1.4831791,0.9396345274283752,0.5435445649788514,False
2425,2025-05-10,Wolves,Brighton,A,average closing odds,benchmark,Wolves vs Brighton,away_win,home_win,away_win,0.56496537,0.39128520434639025,True,0.56496537,0.32169421162706585,0.24327115569013386,0.14818756,0.2870205840265438,-0.1388330212032482,0.2868471,0.39128520434639025,-0.10443808978340197,0.24327115569013386,False,True,1.2488059,0.938318562015553,0.31048731853101685,False
2425,2024-09-28,Arsenal,Leicester,H,average closing odds,benchmark,Arsenal vs Leicester,home_win,home_win,home_win,0.56140953,0.803225585856659,False,0.56140953,0.803225585856659,-0.2418160528328248,0.2157772,0.13518523184123293,0.08059197159943327,0.22281334,0.06158918230210804,0.16122415573919752,0.2418160528328248,True,True,0.57730466,0.21911967565080998,0.3581849856231463,False
2425,2025-02-26,Brentford,Everton,D,average closing odds,benchmark,Brentford vs Everton,draw,away_win,home_win,0.5128553,0.4618194468603235,True,0.29056302,0.4618194468603235,-0.17125642973042543,0.19658169,0.2668290137415203,-0.07024732223799551,0.5128553,0.2713515393981562,0.24150375196842094,0.24150375196842094,False,False,1.6266772,1.3211472236960893,0.30552993179860066,False
2425,2025-02-15,Fulham,Nott'm Forest,H,average closing odds,benchmark,Fulham vs Nott'm Forest,home_win,home_win,home_win,0.6859335,0.44542441103350305,False,0.6859335,0.44542441103350305,0.24050905969251013,0.17767136,0.2796850953001066,-0.10201373731079538,0.13639522,0.27489049366639046,-0.13849527767823128,0.24050905969251013,True,True,0.37697464,0.8087277186703654,-0.4317530763936015,True
2425,2025-03-16,Leicester,Man United,A,average closing odds,benchmark,Leicester vs Man United,away_win,home_win,away_win,0.40489182,0.5301722508536939,True,0.40489182,0.2132470608989302,0.19164475786289537,0.3032357,0.2565806882473759,0.04665502141982991,0.29187247,0.5301722508536939,-0.23829977928272528,0.23829977928272528,False,True,1.2314383,0.6345533236268097,0.5968849555251068,False
2425,2024-12-22,Tottenham,Liverpool,A,average closing odds,benchmark,Tottenham vs Liverpool,away_win,home_win,away_win,0.38994542,0.5852942541855887,True,0.38994542,0.20466579464058962,0.18527962300200376,0.2625456,0.21003995117382174,0.05250563445850248,0.347509,0.5852942541855887,-0.23778525746050627,0.23778525746050627,False,True,1.0569648,0.5356405596038316,0.521324195454457,False
2425,2025-05-25,Tottenham,Brighton,A,average closing odds,benchmark,Tottenham vs Brighton,away_win,home_win,away_win,0.49648038,0.5025253971730377,True,0.49648038,0.2587125360109169,0.23776783951741864,0.22802453,0.23876206681604528,-0.010737539385510919,0.2754951,0.5025253971730377,-0.22703028523074642,0.23776783951741864,False,True,1.2891854,0.6881090986882058,0.601076306089321,False
2425,2024-12-29,Leicester,Man City,A,average closing odds,benchmark,Leicester vs Man City,away_win,away_win,away_win,0.51355195,0.7509186551428731,False,0.3324367,0.0991337517704209,0.2333029588256637,0.15401134,0.14994759308670583,0.004063745862497664,0.51355195,0.7509186551428731,-0.23736670468816123,0.23736670468816123,True,True,0.66640407,0.2864579484735215,0.3799461199964797,False
