Date,Season,HomeTeam,AwayTeam,home_win_probability,draw_probability,away_win_probability,model_variant
2025-04-01,2425,Nott'm Forest,Man United,0.4975358247756958,0.23048035800457,0.2719838619232178,current_plus_elo
2025-04-02,2425,Man City,Leicester,0.8553378582000732,0.08774670958518982,0.056915488094091415,current_plus_elo
2025-04-02,2425,Brighton,Aston Villa,0.43627116084098816,0.19740431010723114,0.3663245141506195,current_plus_elo
2025-04-02,2425,Bournemouth,Ipswich,0.49576497077941895,0.19842879474163055,0.3058062791824341,current_plus_elo
2025-04-02,2425,Newcastle,Brentford,0.6935270428657532,0.17780381441116333,0.1286691129207611,current_plus_elo
2025-04-02,2425,Liverpool,Everton,0.7931848168373108,0.1289818435907364,0.07783335447311401,current_plus_elo
2025-04-02,2425,Southampton,Crystal Palace,0.09678801894187927,0.3061353862285614,0.5970765948295593,current_plus_elo
2025-04-03,2425,Chelsea,Tottenham,0.5848693251609802,0.2049124836921692,0.21021820604801178,current_plus_elo
2025-04-05,2425,Ipswich,Wolves,0.5607684850692749,0.19336670637130737,0.24586482346057892,current_plus_elo
2025-04-05,2425,Crystal Palace,Brighton,0.5583655834197998,0.23578758537769318,0.2058468610048294,current_plus_elo
2025-04-05,2425,Aston Villa,Nott'm Forest,0.6246249079704285,0.18233944475650787,0.19303566217422485,current_plus_elo
2025-04-05,2425,West Ham,Bournemouth,0.28808751702308655,0.36114659905433655,0.3507658541202545,current_plus_elo
2025-04-05,2425,Everton,Arsenal,0.32280710339546204,0.22660808265209198,0.4505848288536072,current_plus_elo
2025-04-06,2425,Man United,Man City,0.15696556866168976,0.25768929719924927,0.5853451490402222,current_plus_elo
2025-04-06,2425,Tottenham,Southampton,0.8043621182441711,0.11079928278923035,0.08483865112066269,current_plus_elo
2025-04-06,2425,Fulham,Liverpool,0.3159361481666565,0.19268940389156342,0.4913744628429413,current_plus_elo
2025-04-06,2425,Brentford,Chelsea,0.29220089316368103,0.22470499575138092,0.48309412598609924,current_plus_elo
2025-04-07,2425,Leicester,Newcastle,0.23526324331760406,0.21061912178993225,0.5541176199913025,current_plus_elo
2025-04-12,2425,Man City,Crystal Palace,0.7246590852737427,0.15257388353347778,0.12276706099510193,current_plus_elo
2025-04-12,2425,Southampton,Aston Villa,0.30152714252471924,0.3254469037055969,0.37302592396736145,current_plus_elo
2025-04-12,2425,Brighton,Leicester,0.43743619322776794,0.17016133666038513,0.3924024999141693,current_plus_elo
2025-04-12,2425,Nott'm Forest,Everton,0.441819429397583,0.2526240348815918,0.3055565655231476,current_plus_elo
2025-04-12,2425,Arsenal,Brentford,0.7955917716026306,0.1080079898238182,0.09640025347471237,current_plus_elo
2025-04-13,2425,Liverpool,West Ham,0.8123860359191895,0.11016179621219635,0.0774521678686142,current_plus_elo
2025-04-13,2425,Chelsea,Ipswich,0.6048935651779175,0.21326754987239838,0.18183887004852295,current_plus_elo
2025-04-13,2425,Newcastle,Man United,0.7405498623847961,0.14770428836345673,0.11174588650465012,current_plus_elo
2025-04-13,2425,Wolves,Tottenham,0.2739911675453186,0.2010001242160797,0.5250087380409241,current_plus_elo
2025-04-14,2425,Bournemouth,Fulham,0.5659676194190979,0.17864090204238892,0.2553914487361908,current_plus_elo
2025-04-16,2425,Newcastle,Crystal Palace,0.718041718006134,0.14449429512023926,0.13746397197246552,current_plus_elo
2025-04-19,2425,West Ham,Southampton,0.630459725856781,0.22318413853645325,0.14635613560676575,current_plus_elo
2025-04-19,2425,Crystal Palace,Bournemouth,0.7498186826705933,0.10095933824777603,0.14922194182872772,current_plus_elo
2025-04-19,2425,Brentford,Brighton,0.418488085269928,0.2615951895713806,0.3199167549610138,current_plus_elo
2025-04-19,2425,Everton,Man City,0.1796266734600067,0.21435588598251343,0.6060174107551575,current_plus_elo
2025-04-19,2425,Aston Villa,Newcastle,0.2988470792770386,0.16343818604946136,0.5377147197723389,current_plus_elo
2025-04-20,2425,Leicester,Liverpool,0.3162447512149811,0.11335766315460205,0.5703976154327393,current_plus_elo
2025-04-20,2425,Man United,Wolves,0.652182936668396,0.17245222628116608,0.17536486685276031,current_plus_elo
2025-04-20,2425,Ipswich,Arsenal,0.1261669099330902,0.10803151875734329,0.7658016085624695,current_plus_elo
2025-04-20,2425,Fulham,Chelsea,0.22569899260997772,0.23035387694835663,0.543947160243988,current_plus_elo
2025-04-21,2425,Tottenham,Nott'm Forest,0.5729261040687561,0.16644997894763947,0.260623961687088,current_plus_elo
2025-04-22,2425,Man City,Aston Villa,0.8567087650299072,0.07362671941518784,0.06966453045606613,current_plus_elo
2025-04-23,2425,Arsenal,Crystal Palace,0.8035925626754761,0.11267787218093872,0.08372955769300461,current_plus_elo
2025-04-26,2425,Newcastle,Ipswich,0.7094375491142273,0.1486838310956955,0.14187857508659363,current_plus_elo
2025-04-26,2425,Chelsea,Everton,0.660006582736969,0.19533993303775787,0.14465349912643433,current_plus_elo
2025-04-26,2425,Southampton,Fulham,0.28727179765701294,0.3085807263851166,0.40414753556251526,current_plus_elo
2025-04-26,2425,Wolves,Leicester,0.35762667655944824,0.21059554815292358,0.43177783489227295,current_plus_elo
2025-04-26,2425,Brighton,West Ham,0.5568426251411438,0.17869657278060913,0.26446080207824707,current_plus_elo
2025-04-27,2425,Bournemouth,Man United,0.5769222378730774,0.18038682639598846,0.24269092082977295,current_plus_elo
2025-04-27,2425,Liverpool,Tottenham,0.7861605882644653,0.10543551295995712,0.10840391367673874,current_plus_elo
2025-05-01,2425,Nott'm Forest,Brentford,0.3335181474685669,0.24874234199523926,0.41773948073387146,current_plus_elo
2025-05-02,2425,Man City,Wolves,0.7509875893592834,0.16791443526744843,0.08109799772500992,current_plus_elo
2025-05-03,2425,Everton,Ipswich,0.5213828682899475,0.17879049479961395,0.29982665181159973,current_plus_elo
2025-05-03,2425,Aston Villa,Fulham,0.572607159614563,0.18348655104637146,0.24390631914138794,current_plus_elo
2025-05-03,2425,Arsenal,Bournemouth,0.7852123975753784,0.11330495029687881,0.1014825627207756,current_plus_elo
2025-05-03,2425,Leicester,Southampton,0.6439199447631836,0.17491386830806732,0.18116626143455505,current_plus_elo
2025-05-04,2425,Brentford,Man United,0.5948536396026611,0.2201911360025406,0.18495522439479828,current_plus_elo
2025-05-04,2425,Brighton,Newcastle,0.1974991112947464,0.13924647867679596,0.6632543802261353,current_plus_elo
2025-05-04,2425,West Ham,Tottenham,0.24871231615543365,0.3128025531768799,0.43848511576652527,current_plus_elo
2025-05-04,2425,Chelsea,Liverpool,0.6115739941596985,0.16928616166114807,0.21913984417915344,current_plus_elo
2025-05-05,2425,Crystal Palace,Nott'm Forest,0.5303061008453369,0.20695646107196808,0.2627374529838562,current_plus_elo
2025-05-10,2425,Fulham,Everton,0.4574613571166992,0.29261094331741333,0.24992774426937103,current_plus_elo
2025-05-10,2425,Bournemouth,Aston Villa,0.5023465752601624,0.14813075959682465,0.3495226502418518,current_plus_elo
2025-05-10,2425,Ipswich,Brentford,0.35621243715286255,0.15344755351543427,0.490339994430542,current_plus_elo
2025-05-10,2425,Wolves,Brighton,0.2821953296661377,0.2229522168636322,0.4948524534702301,current_plus_elo
2025-05-10,2425,Southampton,Man City,0.08131510764360428,0.2859445810317993,0.632740318775177,current_plus_elo
2025-05-11,2425,Newcastle,Chelsea,0.6485305428504944,0.19355431199073792,0.1579151600599289,current_plus_elo
2025-05-11,2425,Man United,West Ham,0.5773155689239502,0.22935637831687927,0.19332806766033173,current_plus_elo
2025-05-11,2425,Nott'm Forest,Leicester,0.4188285768032074,0.273518830537796,0.3076525330543518,current_plus_elo
2025-05-11,2425,Tottenham,Crystal Palace,0.3160870671272278,0.1616741418838501,0.5222387909889221,current_plus_elo
2025-05-11,2425,Liverpool,Arsenal,0.6060965061187744,0.22622989118099213,0.16767364740371704,current_plus_elo
2025-05-16,2425,Aston Villa,Tottenham,0.48677220940589905,0.17422133684158325,0.3390064239501953,current_plus_elo
2025-05-16,2425,Chelsea,Man United,0.7302981615066528,0.15392492711544037,0.11577687412500381,current_plus_elo
2025-05-18,2425,Brentford,Fulham,0.5472579002380371,0.23651206493377686,0.21623003482818604,current_plus_elo
2025-05-18,2425,Everton,Southampton,0.6505122184753418,0.20833349227905273,0.14115430414676666,current_plus_elo
2025-05-18,2425,Leicester,Ipswich,0.4323175251483917,0.19920998811721802,0.36847251653671265,current_plus_elo
2025-05-18,2425,Arsenal,Newcastle,0.7850102782249451,0.10274054855108261,0.11224919557571411,current_plus_elo
2025-05-18,2425,West Ham,Nott'm Forest,0.32466408610343933,0.32574936747550964,0.349586546421051,current_plus_elo
2025-05-19,2425,Brighton,Liverpool,0.25193852186203003,0.10050104558467865,0.6475604176521301,current_plus_elo
2025-05-20,2425,Crystal Palace,Wolves,0.621705174446106,0.17549581825733185,0.2027990221977234,current_plus_elo
2025-05-20,2425,Man City,Bournemouth,0.819515585899353,0.10113535076379776,0.07934906333684921,current_plus_elo
2025-05-25,2425,Ipswich,West Ham,0.494329571723938,0.17602664232254028,0.3296438157558441,current_plus_elo
2025-05-25,2425,Tottenham,Brighton,0.4600646495819092,0.1774844080209732,0.3624509572982788,current_plus_elo
2025-05-25,2425,Wolves,Brentford,0.2767951190471649,0.2581620216369629,0.46504291892051697,current_plus_elo
2025-05-25,2425,Man United,Aston Villa,0.4789275825023651,0.18783974647521973,0.33323270082473755,current_plus_elo
2025-05-25,2425,Liverpool,Crystal Palace,0.7070289254188538,0.1403459757566452,0.15262508392333984,current_plus_elo
2025-05-25,2425,Nott'm Forest,Chelsea,0.23797155916690826,0.15018604695796967,0.6118423938751221,current_plus_elo
2025-05-25,2425,Southampton,Arsenal,0.13058985769748688,0.19799469411373138,0.6714154481887817,current_plus_elo
2025-05-25,2425,Fulham,Man City,0.13082554936408997,0.2657023072242737,0.6034721732139587,current_plus_elo
2025-05-25,2425,Bournemouth,Leicester,0.49068963527679443,0.17095287144184113,0.33835747838020325,current_plus_elo
2025-05-25,2425,Newcastle,Everton,0.7152678370475769,0.1778457909822464,0.10688640922307968,current_plus_elo
2024-08-16,2425,Man United,Fulham,0.5390522014649964,0.21631084040497636,0.24463695813002717,current_plus_elo_calibrated
2024-08-17,2425,Ipswich,Liverpool,0.20934855595891397,0.17674882243350346,0.6139026216075827,current_plus_elo_calibrated
2024-08-17,2425,Arsenal,Wolves,0.7060929846361195,0.18516776095809864,0.10873925440578194,current_plus_elo_calibrated
2024-08-17,2425,Everton,Brighton,0.27208519886026694,0.205587063617943,0.5223277375217902,current_plus_elo_calibrated
2024-08-17,2425,Newcastle,Southampton,0.6758531730253464,0.21355130308582213,0.11059552388883148,current_plus_elo_calibrated
2024-08-17,2425,Nott'm Forest,Bournemouth,0.3769060368705596,0.2129672887198883,0.4101266744095522,current_plus_elo_calibrated
2024-08-17,2425,West Ham,Aston Villa,0.4097150336856358,0.21249723213580088,0.3777877341785634,current_plus_elo_calibrated
2024-08-18,2425,Brentford,Crystal Palace,0.16138155587549483,0.16951163107181774,0.6691068130526874,current_plus_elo_calibrated
2024-08-18,2425,Chelsea,Man City,0.35402800549109165,0.33302687951587395,0.3129451149930344,current_plus_elo_calibrated
2024-08-19,2425,Leicester,Tottenham,0.369666027878941,0.20011010986345779,0.43022386225760134,current_plus_elo_calibrated
2024-08-24,2425,Man City,Ipswich,0.721512725867564,0.1690802717756155,0.10940700235682062,current_plus_elo_calibrated
2024-08-24,2425,Brighton,Man United,0.5787716016274121,0.20219222559652267,0.21903617277606519,current_plus_elo_calibrated
2024-08-24,2425,Fulham,Leicester,0.48851793945741445,0.21894081344412122,0.2925412470984644,current_plus_elo_calibrated
2024-08-24,2425,Tottenham,Everton,0.5736684453119074,0.23331115599612365,0.19302039869196905,current_plus_elo_calibrated
2024-08-24,2425,Southampton,Nott'm Forest,0.23072739651846855,0.19956090743022625,0.5697116960513052,current_plus_elo_calibrated
2024-08-24,2425,Aston Villa,Arsenal,0.1626044105622264,0.20758938074988212,0.6298062086878915,current_plus_elo_calibrated
2024-08-24,2425,Crystal Palace,West Ham,0.5449964529884659,0.23466197901631017,0.22034156799522406,current_plus_elo_calibrated
2024-08-25,2425,Bournemouth,Newcastle,0.24334241971490786,0.21199379357997833,0.5446637867051138,current_plus_elo_calibrated
2024-08-25,2425,Wolves,Chelsea,0.20126444837674723,0.3637626166151073,0.4349729350081455,current_plus_elo_calibrated
2024-08-25,2425,Liverpool,Brentford,0.6730138294429847,0.20406959684664427,0.12291657371037104,current_plus_elo_calibrated
2024-08-31,2425,Ipswich,Fulham,0.5475641837409916,0.21539067840017614,0.23704513785883236,current_plus_elo_calibrated
2024-08-31,2425,Nott'm Forest,Wolves,0.5032041918583676,0.2321882632550871,0.2646075448865454,current_plus_elo_calibrated
2024-08-31,2425,Everton,Bournemouth,0.47290710233163885,0.20927875941711607,0.31781413825124505,current_plus_elo_calibrated
2024-08-31,2425,Brentford,Southampton,0.6442774603719509,0.209338829987319,0.1463837096407301,current_plus_elo_calibrated
2024-08-31,2425,Leicester,Aston Villa,0.39800546681100146,0.18969764057151664,0.41229689261748187,current_plus_elo_calibrated
2024-08-31,2425,West Ham,Man City,0.16097232899393857,0.2600047726934718,0.5790228983125897,current_plus_elo_calibrated
2024-08-31,2425,Arsenal,Brighton,0.6260970415494614,0.18947906310741305,0.1844238953431256,current_plus_elo_calibrated
2024-09-01,2425,Chelsea,Crystal Palace,0.4861435550972054,0.22357027115606137,0.29028617374673327,current_plus_elo_calibrated
2024-09-01,2425,Newcastle,Tottenham,0.6758412399959813,0.1915691106680641,0.13258964933595457,current_plus_elo_calibrated
2024-09-01,2425,Man United,Liverpool,0.3011144769825225,0.20927157713087108,0.4896139458866064,current_plus_elo_calibrated
2024-09-14,2425,Southampton,Man United,0.38356365790563113,0.23650773525848853,0.3799286068358804,current_plus_elo_calibrated
2024-09-14,2425,Crystal Palace,Leicester,0.5907479950864277,0.21487167962260245,0.19438032529096982,current_plus_elo_calibrated
2024-09-14,2425,Fulham,West Ham,0.4953962676115447,0.2444209256919541,0.2601828066965012,current_plus_elo_calibrated
2024-09-14,2425,Brighton,Ipswich,0.4952441613839302,0.21308030283931256,0.2916755357767573,current_plus_elo_calibrated
2024-09-14,2425,Bournemouth,Chelsea,0.23271398589399717,0.22027525589626326,0.5470107582097395,current_plus_elo_calibrated
2024-09-14,2425,Man City,Brentford,0.7373075371296657,0.16488904136450466,0.09780342150582971,current_plus_elo_calibrated
2024-09-14,2425,Liverpool,Nott'm Forest,0.6450542444901916,0.22387777754850222,0.13106797796130623,current_plus_elo_calibrated
2024-09-14,2425,Aston Villa,Everton,0.5411619336320722,0.2415228198358905,0.2173152465320373,current_plus_elo_calibrated
2024-09-15,2425,Tottenham,Arsenal,0.21633138221047374,0.21284700790321703,0.5708216098863093,current_plus_elo_calibrated
2024-09-15,2425,Wolves,Newcastle,0.19516596090383367,0.31531533186565724,0.4895187072305091,current_plus_elo_calibrated
2024-09-21,2425,Fulham,Newcastle,0.2515010299510319,0.2125827627017642,0.5359162073472039,current_plus_elo_calibrated
2024-09-21,2425,West Ham,Chelsea,0.23350598513133394,0.24419843856142617,0.5222955763072399,current_plus_elo_calibrated
2024-09-21,2425,Aston Villa,Wolves,0.6363524122226224,0.19590355228239684,0.1677440354949807,current_plus_elo_calibrated
2024-09-21,2425,Leicester,Everton,0.4308453365755809,0.25866989443602034,0.31048476898839883,current_plus_elo_calibrated
2024-09-21,2425,Liverpool,Bournemouth,0.6599178519822433,0.20950592484229447,0.13057622317546227,current_plus_elo_calibrated
2024-09-21,2425,Tottenham,Brentford,0.5514278598757919,0.230271050142412,0.2183010899817961,current_plus_elo_calibrated
2024-09-21,2425,Crystal Palace,Man United,0.5850964540566801,0.20358795975656777,0.21131558618675222,current_plus_elo_calibrated
2024-09-21,2425,Southampton,Ipswich,0.28225632181555294,0.22998704703161124,0.4877566311528358,current_plus_elo_calibrated
2024-09-22,2425,Brighton,Nott'm Forest,0.39461272052733354,0.21963061581811466,0.3857566636545518,current_plus_elo_calibrated
2024-09-22,2425,Man City,Arsenal,0.6738609124463819,0.18736065987474532,0.13877842767887283,current_plus_elo_calibrated
2024-09-28,2425,Brentford,West Ham,0.4725410651114753,0.24350099505882522,0.28395793982969947,current_plus_elo_calibrated
2024-09-28,2425,Chelsea,Brighton,0.5867200744757273,0.20360108502196866,0.20967884050230418,current_plus_elo_calibrated
2024-09-28,2425,Nott'm Forest,Fulham,0.5336304723322882,0.23328639644372595,0.2330831312239859,current_plus_elo_calibrated
2024-09-28,2425,Newcastle,Man City,0.3212504537423943,0.3233330772508289,0.35541646900677687,current_plus_elo_calibrated
2024-09-28,2425,Everton,Crystal Palace,0.1949516612283683,0.19207747703700007,0.6129708617346317,current_plus_elo_calibrated
2024-09-28,2425,Arsenal,Leicester,0.7282777672422442,0.17015216734729582,0.10157006541045997,current_plus_elo_calibrated
2024-09-28,2425,Wolves,Liverpool,0.20082726989730773,0.26125567027788915,0.5379170598248031,current_plus_elo_calibrated
2024-09-29,2425,Ipswich,Aston Villa,0.4915019256557776,0.1925820973208662,0.31591597702335616,current_plus_elo_calibrated
2024-09-29,2425,Man United,Tottenham,0.47259322589612557,0.21034326743609616,0.3170635066677783,current_plus_elo_calibrated
2024-09-30,2425,Bournemouth,Southampton,0.6864869458588502,0.1867629609770776,0.12675009316407237,current_plus_elo_calibrated
2024-10-05,2425,Leicester,Bournemouth,0.3531163137912485,0.20543526838196077,0.4414484178267908,current_plus_elo_calibrated
2024-10-05,2425,Man City,Fulham,0.7470742654326656,0.1585330567211808,0.09439267784615357,current_plus_elo_calibrated
2024-10-05,2425,Crystal Palace,Liverpool,0.32809321449772555,0.22702968126287668,0.4448771042393977,current_plus_elo_calibrated
2024-10-05,2425,Arsenal,Southampton,0.7390827502426355,0.1649716897578816,0.09594555999948304,current_plus_elo_calibrated
2024-10-05,2425,Brentford,Wolves,0.49628819722270673,0.24958876527979396,0.25412303749749926,current_plus_elo_calibrated
2024-10-05,2425,West Ham,Ipswich,0.41864292282548654,0.22841298026705098,0.35294409690746237,current_plus_elo_calibrated
2024-10-05,2425,Everton,Newcastle,0.24970354963848354,0.21021433862527603,0.5400821117362404,current_plus_elo_calibrated
2024-10-06,2425,Aston Villa,Man United,0.6095135504765984,0.20378770150568945,0.1866987480177122,current_plus_elo_calibrated
2024-10-06,2425,Chelsea,Nott'm Forest,0.6834535973631707,0.19177220569721526,0.12477419693961413,current_plus_elo_calibrated
2024-10-06,2425,Brighton,Tottenham,0.4235139107386726,0.19535889131599074,0.3811271979453367,current_plus_elo_calibrated
2024-10-19,2425,Fulham,Aston Villa,0.5017713658286014,0.19823071236737017,0.2999979218040285,current_plus_elo_calibrated
2024-10-19,2425,Tottenham,West Ham,0.6120602859938739,0.21794547471574988,0.16999423929037633,current_plus_elo_calibrated
2024-10-19,2425,Ipswich,Everton,0.509555366936223,0.23398810349783697,0.25645652956593995,current_plus_elo_calibrated
2024-10-19,2425,Man United,Brentford,0.46458965177404377,0.22796335291817693,0.30744699530777925,current_plus_elo_calibrated
2024-10-19,2425,Southampton,Leicester,0.2682138354897425,0.2134035563157119,0.5183826081945457,current_plus_elo_calibrated
2024-10-19,2425,Newcastle,Brighton,0.5873995454645612,0.21905993316200503,0.19354052137343375,current_plus_elo_calibrated
2024-10-19,2425,Bournemouth,Arsenal,0.18933344186176881,0.20806657836280346,0.6025999797754278,current_plus_elo_calibrated
2024-10-20,2425,Wolves,Man City,0.16717705339858305,0.3444744278836995,0.4883485187177174,current_plus_elo_calibrated
2024-10-20,2425,Liverpool,Chelsea,0.6185755968046113,0.20117812235487623,0.1802462808405125,current_plus_elo_calibrated
2024-10-21,2425,Nott'm Forest,Crystal Palace,0.19812372179259355,0.1929045685694455,0.608971709637961,current_plus_elo_calibrated
2024-10-25,2425,Leicester,Nott'm Forest,0.38271331462459407,0.24474275543555413,0.3725439299398518,current_plus_elo_calibrated
2024-10-26,2425,Brentford,Ipswich,0.49204619241363706,0.21894399062209982,0.2890098169642631,current_plus_elo_calibrated
2024-10-26,2425,Aston Villa,Bournemouth,0.5434598966376304,0.20882107622508866,0.24771902713728092,current_plus_elo_calibrated
2024-10-26,2425,Brighton,Wolves,0.5234972348179437,0.21921896411901348,0.2572838010630427,current_plus_elo_calibrated
2024-10-26,2425,Everton,Fulham,0.5686611016770274,0.22481870346994504,0.2065201948530274,current_plus_elo_calibrated
2024-10-26,2425,Man City,Southampton,0.7453955822159133,0.16388749224434496,0.09071692553974181,current_plus_elo_calibrated
2024-10-27,2425,Chelsea,Newcastle,0.6447953711539698,0.20669815694221375,0.1485064719038165,current_plus_elo_calibrated
2024-10-27,2425,Crystal Palace,Tottenham,0.49922440870207174,0.21860543085667614,0.28217016044125204,current_plus_elo_calibrated
2024-10-27,2425,West Ham,Man United,0.5362418026173388,0.22434484826722478,0.2394133491154364,current_plus_elo_calibrated
2024-10-27,2425,Arsenal,Liverpool,0.6740607515729286,0.18918358322388162,0.1367556652031899,current_plus_elo_calibrated
2024-11-02,2425,Newcastle,Arsenal,0.47762152562181176,0.226398074347271,0.29598040003091725,current_plus_elo_calibrated
2024-11-02,2425,Wolves,Crystal Palace,0.170407592835533,0.2593012944053153,0.5702911127591517,current_plus_elo_calibrated
2024-11-02,2425,Nott'm Forest,West Ham,0.45868085795377866,0.23390600994023045,0.30741313210599086,current_plus_elo_calibrated
2024-11-02,2425,Bournemouth,Man City,0.16912978203950974,0.25178630093584986,0.5790839170246405,current_plus_elo_calibrated
2024-11-02,2425,Liverpool,Brighton,0.6208343598741983,0.21655539167716326,0.1626102484486385,current_plus_elo_calibrated
2024-11-02,2425,Southampton,Everton,0.2550478072282016,0.2238691230978072,0.5210830696739912,current_plus_elo_calibrated
2024-11-02,2425,Ipswich,Leicester,0.4483259114626654,0.20857953774065338,0.3430945507966811,current_plus_elo_calibrated
2024-11-03,2425,Tottenham,Aston Villa,0.5621794267372204,0.19124066140162674,0.24657991186115277,current_plus_elo_calibrated
2024-11-03,2425,Man United,Chelsea,0.36093750502980737,0.23090059071373434,0.4081619042564582,current_plus_elo_calibrated
2024-11-04,2425,Fulham,Brentford,0.4191890946008383,0.24028971943224497,0.3405211859669168,current_plus_elo_calibrated
2024-11-09,2425,West Ham,Everton,0.39960591792445127,0.2640891305882529,0.33630495148729583,current_plus_elo_calibrated
2024-11-09,2425,Brentford,Bournemouth,0.44627047193895103,0.22297268099635295,0.33075684706469605,current_plus_elo_calibrated
2024-11-09,2425,Crystal Palace,Fulham,0.5766860125777897,0.21985606010512024,0.20345792731709003,current_plus_elo_calibrated
2024-11-09,2425,Brighton,Man City,0.14871005425360476,0.2203279988124905,0.6309619469339047,current_plus_elo_calibrated
2024-11-09,2425,Liverpool,Aston Villa,0.6548172099044375,0.18480372419430105,0.16037906590126155,current_plus_elo_calibrated
2024-11-09,2425,Wolves,Southampton,0.5394059624068548,0.27176539536003164,0.1888286422331137,current_plus_elo_calibrated
2024-11-10,2425,Nott'm Forest,Newcastle,0.264847615201989,0.22468700712219353,0.5104653776758175,current_plus_elo_calibrated
2024-11-10,2425,Man United,Leicester,0.5605166413896611,0.20483797602781245,0.2346453825825266,current_plus_elo_calibrated
2024-11-10,2425,Chelsea,Arsenal,0.46818097195979697,0.2463365718361562,0.2854824562040469,current_plus_elo_calibrated
2024-11-10,2425,Tottenham,Ipswich,0.5553466552422294,0.20393468817681107,0.24071865658095964,current_plus_elo_calibrated
2024-11-23,2425,Man City,Tottenham,0.7459837810297122,0.15882091513314128,0.0951953038371465,current_plus_elo_calibrated
2024-11-23,2425,Fulham,Wolves,0.5195216756913215,0.2408009093240906,0.239677414984588,current_plus_elo_calibrated
2024-11-23,2425,Leicester,Chelsea,0.2304059579331022,0.2238791672451112,0.5457148748217866,current_plus_elo_calibrated
2024-11-23,2425,Aston Villa,Crystal Palace,0.2063585095877072,0.19406673563412058,0.5995747547781722,current_plus_elo_calibrated
2024-11-23,2425,Everton,Brentford,0.43257202802245504,0.22635958046040108,0.34106839151714385,current_plus_elo_calibrated
2024-11-23,2425,Arsenal,Nott'm Forest,0.7027454652608514,0.18590346606896,0.11135106867018858,current_plus_elo_calibrated
2024-11-23,2425,Bournemouth,Brighton,0.3434592131663463,0.24141600619177186,0.4151247806418818,current_plus_elo_calibrated
2024-11-24,2425,Southampton,Liverpool,0.2575877393319056,0.2464831940964182,0.4959290665716762,current_plus_elo_calibrated
2024-11-24,2425,Ipswich,Man United,0.5982688386895862,0.19663844731131247,0.20509271399910117,current_plus_elo_calibrated
2024-11-25,2425,Newcastle,West Ham,0.665103345406473,0.20953405447686932,0.1253626001166578,current_plus_elo_calibrated
2024-11-29,2425,Brighton,Southampton,0.6538310920778276,0.19322410458374178,0.15294480333843066,current_plus_elo_calibrated
2024-11-30,2425,Brentford,Leicester,0.4921021812042976,0.2269764158959002,0.28092140289980216,current_plus_elo_calibrated
2024-11-30,2425,Nott'm Forest,Ipswich,0.5487814151106587,0.20220096934072038,0.24901761554862087,current_plus_elo_calibrated
2024-11-30,2425,West Ham,Arsenal,0.15914334030639746,0.21256445737625676,0.6282922023173458,current_plus_elo_calibrated
2024-11-30,2425,Wolves,Bournemouth,0.2979088044813812,0.31585309684874024,0.3862380986698785,current_plus_elo_calibrated
2024-11-30,2425,Crystal Palace,Newcastle,0.3628450388722975,0.24745826691623432,0.38969669421146824,current_plus_elo_calibrated
2024-12-01,2425,Chelsea,Aston Villa,0.6857011943157694,0.16045382388497595,0.15384498179925477,current_plus_elo_calibrated
2024-12-01,2425,Man United,Everton,0.536619574830605,0.24156345722876854,0.22181696794062655,current_plus_elo_calibrated
2024-12-01,2425,Tottenham,Fulham,0.6075519853994732,0.21752785216155232,0.1749201624389746,current_plus_elo_calibrated
2024-12-01,2425,Liverpool,Man City,0.2800640511454424,0.33830283507104947,0.38163311378350806,current_plus_elo_calibrated
2024-12-03,2425,Ipswich,Crystal Palace,0.19602834196775076,0.24238365765718356,0.5615880003750656,current_plus_elo_calibrated
2024-12-03,2425,Leicester,West Ham,0.44502700830362596,0.2338381630208313,0.32113482867554277,current_plus_elo_calibrated
2024-12-04,2425,Man City,Nott'm Forest,0.7543062027551921,0.15888114031467387,0.08681265693013407,current_plus_elo_calibrated
2024-12-04,2425,Newcastle,Liverpool,0.6465640936790259,0.1999218344740965,0.15351407184687763,current_plus_elo_calibrated
2024-12-04,2425,Everton,Wolves,0.5696437574080625,0.22277260897475792,0.20758363361717957,current_plus_elo_calibrated
2024-12-04,2425,Arsenal,Man United,0.7361999038635344,0.16345155464640804,0.10034854149005754,current_plus_elo_calibrated
2024-12-04,2425,Aston Villa,Brentford,0.5775975693745715,0.20696563478590085,0.21543679583952755,current_plus_elo_calibrated
2024-12-04,2425,Southampton,Chelsea,0.17899100906653123,0.22153458795336686,0.5994744029801019,current_plus_elo_calibrated
2024-12-05,2425,Fulham,Brighton,0.3480894462921711,0.2342775274588921,0.4176330262489369,current_plus_elo_calibrated
2024-12-05,2425,Bournemouth,Tottenham,0.46601447923118894,0.19781954921385037,0.3361659715549608,current_plus_elo_calibrated
2024-12-07,2425,Brentford,Newcastle,0.26093223284493133,0.21085934939646506,0.5282084177586037,current_plus_elo_calibrated
2024-12-07,2425,Aston Villa,Southampton,0.652188422307196,0.21045077219452935,0.13736080549827467,current_plus_elo_calibrated
2024-12-07,2425,Man United,Nott'm Forest,0.5432426698209889,0.22751554446925246,0.2292417857097587,current_plus_elo_calibrated
2024-12-07,2425,Crystal Palace,Man City,0.18164379064944416,0.292022882047215,0.5263333273033409,current_plus_elo_calibrated
2024-12-08,2425,Fulham,Arsenal,0.17508564432100335,0.19126492363052422,0.6336494320484725,current_plus_elo_calibrated
